review_id_1,stars_1,pre_cleaned_text_1,review_id_2,stars_2,pre_cleaned_text_2
HWotQkSaFKPN1JtkhELE3A,5,"Excuse me, will you run my bath for me? Oh, and instead of water I want mint chocolate chip ice cream from Baskin-Robbins. 

Changing times and fickle tastes have robbed me of many of the places I liked when I was a kid. The malts at Linder's Ice Cream are only a distant memory. Sitting in a ""jail cell"" at the Tin Star? My kids will never get to do that. This Christmas won't find me strolling the aisles of Children's Palace for just the right toy. 

Thank you, Baskin-Robbins on U.S. 31, for being one of the few constants. My mom used to go here when she was in high school and she's REALLY old. At least late fifties. 

We don't come here often but once or twice a year it's one of those places that just seems like the absolute right place in all the world to be at that time. It's the kind of place that makes your forget about the crowds of maniacs at the mall across the street. It's the kind of place that could bring peace to the Middle East if only Abbas and Netanyahu could come to Indiana and sit down here in a booth for an ice cream cone and a laugh.",tIbXfoGYnAfjRlLRQN0OIQ,5,"Excuse me, will you run my bath for me? Oh, and instead of water I want mint chocolate chip ice cream from Baskin-Robbins. 

Changing times and fickle tastes have robbed me of many of the places I liked when I was a kid. The malts at Linder's Ice Cream are only a distant memory. Sitting in a ""jail cell"" at the Tin Star? My kids will never get to do that. This Christmas won't find me strolling the aisles of Children's Palace for just the right toy. 

Thank you, Baskin-Robbins on U.S. 31, for being one of the few constants. My mom used to go here when she was in high school and she's REALLY old. At least almost 60. 

This is one of those places that just seems like the absolute right place in all the world to be at that time. It's the kind of place that makes you forget about the crowds of maniacs at the mall across the street. It's the kind of place that could bring peace to the Middle East if only Abbas and Netanyahu could come to Indiana and sit down here in a booth for an ice cream cone and a laugh."
lL1DDdkBhImllN4ORlVqRQ,5,I have eaten at just about every decent Indian restaurant in Philly and was not sure what to expect from sher-e-Punjab in media.  To my pleasant surprise the food is outstanding.  The samosas are on point as well as the nan bread.   The soups are tasty as well.  Absolutely love their Marsala dishes and what really make them are the quality of meat they use.  The chicken and lamb are high quality not that fatty stuff....which cannot be said at many Indian restaurants.   The tandoor is nicely spiced and really I haven't had a dish I didn't like there.  Have dined in and take out...both are great but obviously Indian is best served piping hot so sit in if you can.  Not to mention its byob so what more do you want?  Highly recommended.,by31hbnLgOI8wIFA8HB1Yg,5,I have eaten at just about every decent Indian restaurant in Philly and was not sure what to expect from sher-e-Punjab in media.  To my pleasant surprise the food is outstanding.  The samosas are on point as well as the nan bread.   The soups are tasty as well.  Absolutely love their Marsala dishes and what really make them are the quality of meat they use.  The chicken and lamb are high quality not that fatty stuff....which cannot be said at many Indian restaurants.   The tandoor is nicely spiced and really I haven't had a dish I didn't like there.  Have dined in and take out...both are great but obviously Indian is best served piping hot so sit in if you can.  Not to mention its byob so what more do you want?  Highly recommended.
cRMCAXiPj8YVAiwkwfxOtw,4,"I've been here twice now. I prefer this location than the grant one. The Grant loc has an Ihop feel to it. The Campbell location has a great patio and more of a comfy feeling. 

My first time, I had ordered the salmon beni. It was fab. This time, I had the Beni. So the main ingredient to differ this one from the other beni is the pork belly. I expected it to be great. I didn't expect it to be a very thinly sliced over cooked pork chop. I had to pull it out and eat it like beef jerky.  it could have been wonderful. The idea is wonderful. The outcome was not. And because it was so overcooked (or old. It seems it sat for a while) it had shrinkage. Major shrinkage.",YXJ1zBG6D-soYzHwOs8IJA,4,"I've been here twice now. I prefer this location than the grant one. The Grant loc has an Ihop feel to it. The Campbell location has a great patio and more of a comfy feeling. 

My first time, I had ordered the salmon beni. It was fab. This time, I had the Beni. So the main ingredient to differ this one from the other beni is the pork belly. I expected it to be great. I didn't expect it to be a very thinly sliced over cooked pork chop. I had to pull it out and eat it like beef jerky.  it could have been wonderful. The idea is wonderful. The outcome was not. And because it was so overcooked (or old. It seems it sat for a while) it had shrinkage. Major shrinkage."
NS13UWrhI-5Zyhi-jyVSjw,2,"After reading all the mixed reviews, I still felt it was worth a try because 'when in Rome!'  My husband and I got the appetizer size Crawfish Ettoufe which was freaking de-lish and I was wishing we had ordered the entree size. It's perfection! It's bold! It's creamy! It's well balanced! And the crawfish?!? Omg, tiny pieces of heaven!

We also ordered the Fried Chicken Liver because I love liver and onions over rice, a dish I grew up eating so I was excited to try it, although was ultimately disappointed. It didn't have seasoning and it was heavy on the batter, although ""fluffy"" if that makes sense. They serve it with a hot and sweet jelly which compliments the liver well. I just wasn't too crazy about the overall bland taste and it tasted grimy. 
Then we had the fried chicken with the potato salad and collard greens as sides. The potato salad isn't bad. I guess the locals make it with lots of mustard instead of mayo. Fried chicken is fried chicken, the batter was different and the chicken was moist. My biggest disappointment was the collard greens, it has no flavor. It's basically boiled with a little bit of pepper. Again, it must just be the way they cook it here. It seems some foods are bland as hell whereas others are bursting with flavor. 
Overall this being New Orleans I was expecting an explosion of local flavors, Cajun, spicy, salty, flavorful!! That's what I was hoping for. For every dish to have been given as much love and attention as the Ettoufe. Oh well...",LN2Vq7FKDCFb6HOeYUe_EA,2,"After reading all the mixed reviews, I still felt it was worth a try because 'when in Rome!'  My husband and I got the appetizer size Crawfish Ettoufe which was freaking de-lish and I was wishing we had ordered the entree size. It's perfection! It's bold! It's creamy! It's well balanced! And the crawfish?!? Omg, tiny pieces of heaven!

We also ordered the Fried Chicken Liver because I love liver and onions over rice, a dish I grew up eating so I was excited to try it, although was ultimately disappointed. It didn't have seasoning and it was heavy on the batter, although ""fluffy"" if that makes sense. They serve it with a hot and sweet jelly which compliments the liver well. I just wasn't too crazy about the overall bland taste and it tasted grimy. 
Then we had the friend chicken with the potato salad and collard greens as sides. The potato salad isn't bad. I guess the locals make it with lots of mustard instead of mayo. Fried chicken is fried chicken, the batter was different and the chicken was moist. My biggest disappointment was the collard greens, it has no flavor. It's basically boiled with a little bit of pepper. Again, it must just be the way they cook it here. It seems some foods are bland as hell whereas others are bursting with flavor. 
Overall this being New Orleans I was expecting an explosion of local flavors, Cajun, spicy, salty, flavorful!! That's what I was hoping for. For every dish to have been given as much love and attention as the Ettoufe. Oh well..."
hCaRkv1Gp-j01jv125MjLA,1,"Worse customer service I ever had at this ice cream please.
The server was not polite... Did not even made mix the right ingredients!!!!
Not even a ""thank you""",vdpXpFJdHtEPFFC2Z3TbnQ,1,"Worse customer service I ever had at this ice cream please.
The server was not polite... Did not even made mix the right ingredients!!!!"
2n9o1M69xzn4fOCNr2kSnQ,5,"Went to Hendel's this year for Valentine's Day. The food was delicious, and the service was great - especially considering how busy they were for the ""holiday."" Even though it was only a limited menu, there was plenty to choose from, and I will definitely be coming back to try the full menu!

Update: we have since been back for brunch and a birthday dinner. Both experiences were equally as amazing. The food is to die for, and we've never had poor service, even despite them being constantly packed!",2dxSTVhCTmuBOrxPbHHFDQ,5,"Went to Hendel's this year for Valentine's Day. The food was delicious, and the service was great - especially considering how busy they were for the ""holiday."" Even though it was only a limited menu, there was plenty to choose from, and I will definitely be coming back to try the full menu!"
m2GtJfOXohGC817najhUQA,3,First time to try. Flavors were excellent. We had the pork and pork/crab. To be honest I was looking for a larger dumpling but they were delicious.  Very nice people working here.,TRMaTYvGsWL_QI1rNUV7gw,3,First time to try. Flavors were excellent. We had the pork and pork/crab. To be honest I was looking for a larger dumpling but they were delicious.  Very nice people working here.
m2GtJfOXohGC817najhUQA,3,First time to try. Flavors were excellent. We had the pork and pork/crab. To be honest I was looking for a larger dumpling but they were delicious.  Very nice people working here.,OOGngRgELxh7i-czvKuTgg,3,First time to try. Flavors were excellent. We had the pork and pork/crab. To be honest I was looking for a larger dumpling but they were delicious.  Very nice people working here.
3zhK4W_-n3u9is7r1Pjpsg,4,"Nice place to eat in the garden district. In our typical custom, we ordered three meals for the two of us, huevos rancheros, migas and the bananas foster French toast. All three were nicely prepared, the French toast was definitely the best of the three. Freshly squeezed OJ was tasty, though a bit pricey at $6.10. Coffee just ok.  We had a 20 min wait, service was quick and courteous. Cash only!",ThMq6xchItgPrxl6Rbov2Q,4,"Nice place to eat in the garden district. In our typical custom, we ordered three meals for the two of us, huevos rancheros, migas and the bananas foster French toast. All three were nicely prepared, the French toast was definitely the best of the three. Freshly squeezed OJ was tasty, though a bit pricey at $6.10. Coffee just ok.  We had a 20 min wait, service was quick and courteous. Cash only!"
STl76nZWg8QfVprz4yI-WQ,5,"Just opened two weeks ago and this will be a favorite when I am in town.  Excellent chicken and Tri-tip. The sides are made here.

The bar tenders know their food and drinks inside and out.

At the risk of this place being crowded I have to give it 5 stars.

Great service, great food.  

7/31/18
Here again and Charlie is as friendly as usual! Great to see when traveling a lot for work.

Had the Rib Eye steak this time and it did not disappoint.  Thin but cooked just right .

Still a great place to come and I will be here every time I am in Reno!!!",PXCTuy7DxXe37CuHz_UmZg,5,"Just opened two weeks ago and this will be a favorite when I am in town.  Excellent chicken and Tri-tip. The sides are made here and are fresh.

Bubba and Charlie at the bar know their food and drinks inside and out.

At the risk of this place becoming crowded I have to give it 5 stars.

Overall it was a great dining experience.  

Great service, great food."
APu5TueoPM6ooBF97sFuYA,5,Love this place. The sushi tasted amazing and service was great. Especially the friendly server we had.,PUVc9Qf8QEBFo1acTm4kjQ,5,Love this place! The mole sauce is the best and the service is great.
APu5TueoPM6ooBF97sFuYA,5,Love this place. The sushi tasted amazing and service was great. Especially the friendly server we had.,XVdaeh-oRQM27EumONP4EA,5,"Love love love this place. They have specials for everyday of the week that are just amazing! 
The service is great and you can order ahead to go!!!"
APu5TueoPM6ooBF97sFuYA,5,Love this place. The sushi tasted amazing and service was great. Especially the friendly server we had.,bBK7xqv9_CZr_PzJYvq0RA,5,"I loved everything I tried but the Bananas Foster French Toast made my day. The service was great too, very friendly. Love this place."
ROpkXhuK1G75CKnLu8wV0w,4,"Had the best wings I've ever tasted! Not overly sauced and the skin is crispy. The tacos were just as good, but sadly they no longer offer the combo (one of each kind of taco, chicken, beef, and pork). We spoke with the manager (I'm assuming) several times. She made it a priority to speak with all of the customers. The food here is definitely too notch. My only criticism is that our food was slow coming out. Our server was nice enough to inform us that an appetizer was not going to be ready until near when our entrees would be so we just cancelled it. Overall a great experience and worth the try.",F2-jOupF5GdwCChmv4h_0g,5,"Had the best wings I've ever tasted! Not overly sauced and the skin is crispy. The tacos were just as good, but sadly they no longer offer the combo (one of each kind of taco, chicken, beef, and pork). We spoke with the manager (I'm assuming) several times. She made it a priority to speak with all of the customers. The food here is definitely too notch. My only criticism is that our food was slow coming out. Our server was nice enough to inform us that an appetizer was not going to be ready until near when our entrees would be so we just cancelled it. Overall a great experience and worth the try. 
Came back again and got the Fries and Wings and they came right out! Love the people and love the food."
N9Gz0OpwBShXrK15Bv_EGQ,4,"Chile rellenos in the Tucson Area rated according to the Homeland Security Advisory System with three word descriptors.

El Merendero: very good cholesterol. Orange

See photos.",iTFA0jCaDO7SQJxgEE6-zQ,1,"Chile rellenos in the Tucson Area rated according to the Homeland Security Advisory System with three word descriptors.

Micha's: nice canned chile. Green

See photos."
N9Gz0OpwBShXrK15Bv_EGQ,4,"Chile rellenos in the Tucson Area rated according to the Homeland Security Advisory System with three word descriptors.

El Merendero: very good cholesterol. Orange

See photos.",esG1l-xqhxuIBr-hCDHwdQ,2,"Chile rellenos in the Tucson Area rated according to the Homeland Security Advisory System with three word descriptors.

El Dorado: not really memorable. Blue

See photos."
N9Gz0OpwBShXrK15Bv_EGQ,4,"Chile rellenos in the Tucson Area rated according to the Homeland Security Advisory System with three word descriptors.

El Merendero: very good cholesterol. Orange

See photos.",Mi33jzg8dNWEVnh908LLTg,2,"Chile rellenos in the Tucson Area rated according to the Homeland Security Advisory System with three word descriptors.

El Sabroso Oakwood Grill: eggy and cheesy. Blue

See photos."
5EPp6_0mcIgOwJlEa7ST1g,4,"Nice place reasonable price $ 10.99 for endless sushi and hibachi.
Quality not to bad for that price range.",QVnJRjacNB5SOsmSwVCI9Q,4,"Nice place reasonable price $ 10.99 for endless sushi and hibachi.
Quality not to bad for that price range."
bNqX2Y5svaboeezDDl9dnA,3,"John's is a small chain of hoagie/sub shops, not really markets, in the west Philadelphia burbs. They have two other locations. In nearby Berwyn and in Brookhaven. I've never been to the Brookhaven location.

John's offers a standard array of hoagies, cheesesteaks, chicken cheesesteaks, etc. They are consistently good, fresh, and reasonably priced. The one in Wayne has no frier and no real seating, except a tiny counter with 2-3 stools.

In all- a reliable hoagie!",RphKO4h4mgXqvQmgxLAO7w,3,"John's is a small chain of hoagie/sub shops, not really markets, in the west Philadelphia burbs. They have two other locations. In nearby Wayne and in Brookhaven. I've never been to the Brookhaven location.

John's offers a standard array of hoagies, cheesesteaks, chicken cheesesteaks, etc. They are consistently good, fresh, and reasonably priced. The Berwyn location has seating for maybe 12 or so and has fryer-so you can get french fries, etc. The one in Wayne has no frier and no real seating, except a tiny counter with 2-3 stools.

In all- a reliable hoagie!"
oNUh7vC-OJ7HFThZk8--lA,1,"Looked like a great place to get a smoothie. Came by after a workout at the gym at 7:20. I saw one of the employees on the phone talking and another mopping the floor. I pulled on the door twice to open and it was locked. Neither one of them looked my direction as I'm assuming they were ready to go home for the night. Such a shame. First time visiting this establishment and they don't stay open until the posted closing time. Great first impression, I won't be back.",wgXl56XG2i5XO7N1BJxVZw,1,"Looked like a great place to get a smoothie. Came by after a workout at the gym at 7:20. I saw one of the employees on the phone talking and another mopping the floor. I pulled on the door twice to open and it was locked. Neither one of them looked my direction as I'm assuming they were ready to go home for the night. Such a shame. First time visiting this establishment and they don't stay open until the posted closing time. Great first impression, I won't be back."
KBjJ5rcQ7ucxnE-_9nkyog,5,"Great food, great atmosphere, and great service. Owner is a gem of a human being and clearly takes pride in quality. Will definitely be back!",9i_HFyY8SKPQAwR0w29SkQ,5,"Great food, great atmosphere and great service! Absolutely loved it. Very good authentic Mexican food."
zkdQne-z9Eho56o0l18SeQ,5,"We went around 6 and it was more packed than I expected. I knew it would be busy but I was surprised. The staff was amazing. We waited in line for about 8 minutes regardless of it being a huge line going out side. Found a table and had our food in less than five minutes. Even with the amount of people they had, it ran so smoothly. One sandwich was messed up but it was very loud in there so I don't think she heard me correctly but someone came to our table and had a new correct sandwich almost immediately. I love that they made time to go around asking if we needed refills and how the food was. So glad to have a chick fil a in Reno. They upheld the chick fil a standards even with all the chaos of opening day.

UPDATE
(This is in response to the comment CFA left)
This service is still as wonderful as opening day! Coming to your restaurant is always an incredible experience. I would point out a specific employee to praise but honestly every employee is so amazing!",VE11x_UNVxri3ZHTzcG2jw,5,"We went around 6 and it was more packed than I expected. I knew it would be busy but I was surprised. The staff was amazing. We waited in line for about 8 minutes regardless of it being a huge line going out side. Found a table and had our food in less than five minutes. Even with the amount of people they had, it ran so smoothly. One sandwich was messed up but it was very loud in there so I don't think she heard me correctly but someone came to our table and had a new correct sandwich almost immediately. I love that they made time to go around asking if we needed refills and how the food was. So glad to have a chick fil a in Reno. They upheld the chick fil a standards even with all the chaos of opening day."
zbz3HBNFxfYNTsuBMoCedw,5,"Great selection, prices and hospitality. They offered me an espresso in the lounge. They have a great selection of unicos: dirty rat, FFP, L40. All in stock. I came here everyday for 3 days and saw the same two dirty rats on the shelf. You're not going to have to camp out in front of this place to get them.  If you're from Jersey, enjoy spending 20% less on everything (FFPs for $17).",nhHgvu8hS_Yej7bcvCNcZw,5,"Great selection # prices and hospitality. They offered me an espresso in the lounge. They have a great selection of unicos: dirty rat, FFP, L40. All in stock. I came here everyday for 3 days and saw the same two dirty rats on the shelf. You're not going to have to camp out in front of this place to get them.  If you're from Jersey, enjoy spending 20% less on everything (FFPs for $17)."
9i_HFyY8SKPQAwR0w29SkQ,5,"Great food, great atmosphere and great service! Absolutely loved it. Very good authentic Mexican food.",KBjJ5rcQ7ucxnE-_9nkyog,5,"Great food, great atmosphere, and great service. Owner is a gem of a human being and clearly takes pride in quality. Will definitely be back!"
64ZS9_1mTn5pcNpD-WOP4w,5,Next time im in Nashville I will definitely be making a stop here.,XBnLnoqYwrrILU9Mxyx_ag,5,AMAZING breakfast! I would eat there everyday if I could. Next time I'm in Nashville I will definitely return.
SUPMwI0HMGfPS-0kSI3LXQ,4,Nice place in Maplewood with creative small and large plates,LRKri9dM9rsXni9_L6pwnA,5,This was convenient and such an nice place. The workers there are friendly and treated my fiancé and I like we were at home. The food was great clean and I just love the grits.
SUPMwI0HMGfPS-0kSI3LXQ,4,Nice place in Maplewood with creative small and large plates,QN3ceIxGLAtSRyPo7pBZHA,5,Very good service and even better good! This is definitely a nice place to enjoy a weekend brunch!
SUPMwI0HMGfPS-0kSI3LXQ,4,Nice place in Maplewood with creative small and large plates,Ctp4ojoXLFfaCxT1xxkfsw,5,Nice place and pretty great sticky buns they even have a microwave to make them warm the have assorted cookies and mother's day trays as well
SUPMwI0HMGfPS-0kSI3LXQ,4,Nice place in Maplewood with creative small and large plates,43ZkP7_feEQJcSgsnkWyUQ,5,Hung out here a lot post Katrina. Nice place.
SUPMwI0HMGfPS-0kSI3LXQ,4,Nice place in Maplewood with creative small and large plates,WxSzERsDKK8BvKCgHdFQfQ,5,I have been here twice now and both times have been quality service. The staff was very professional and nice. The place is immaculate and spacious. I will be back!
SUPMwI0HMGfPS-0kSI3LXQ,4,Nice place in Maplewood with creative small and large plates,OK4DiPTuljgvE6ljJT6WsA,4,Nice place while waiting for a plane.  Staff was friendly and attentive.  Had a burger. It was pretty good and reasonably priced.
SUPMwI0HMGfPS-0kSI3LXQ,4,Nice place in Maplewood with creative small and large plates,q4xJcDQA4djiWeAGAKloYw,5,This is a very nice place to stay. Everyone has been GREAT!!! The food is great an price reasonable.. Spa is a must have. The suite was spacious and the bed was very comfortable
SUPMwI0HMGfPS-0kSI3LXQ,4,Nice place in Maplewood with creative small and large plates,eCQzLXwpAPzfCTuaE05KHA,5,Love Pita Jungle!!!  Especially the hummus!  Server was nice and friendly and efficient.  Food was good but ordered too much of course.  Nice place to go for a change.  Will be back!
SUPMwI0HMGfPS-0kSI3LXQ,4,Nice place in Maplewood with creative small and large plates,MTNv-zQfsvuqU6zCrCaEbg,5,The Peppermill Reno is a very nice place to stay! It has excellent amenities and a huge selection for dining! the rooms are fabulous as well! We had a suite in the Tuscany Tower.
SUPMwI0HMGfPS-0kSI3LXQ,4,Nice place in Maplewood with creative small and large plates,8Bqhu6fKh2z3YuBuyW9JWA,5,"It's a nice place in the middle of no where .. went there to watch a ball game , found the love of my life ;)"
SUPMwI0HMGfPS-0kSI3LXQ,4,Nice place in Maplewood with creative small and large plates,I6vUQV3JGtg0sAnBiriVZA,5,", this is very nice place to show and enjoy and eat, relaxing time it's well worth the money ."
SUPMwI0HMGfPS-0kSI3LXQ,4,Nice place in Maplewood with creative small and large plates,jwO0sLq6iIc0y_o0cHJJjQ,3,The family and I are visiting and decided to stop in for lunch. The staff was nice and the place was clean. The food was ok but a bit over priced for what you get.
SUPMwI0HMGfPS-0kSI3LXQ,4,Nice place in Maplewood with creative small and large plates,5-wdxy4-eDF0I0bEJ2ghEA,5,Nice place to eat. The food was good (the wings and ribs were perfect!) and atmosphere really comfortable.
WljUUW9epdO79sf9FvymsQ,5,"Best Bloody Mary I have had in the Indy area and I have been on the search for the last year! You can also add Fried pickles, a slider, and bar bacon to the drink to make it extra yummy. 

I have tried the hangover burger, the Mediterranean burger, the peanut butter and jelly burger, the cheese curds, the pesto chicken sandwich and a few other dishes. The food and service have been on point every time. No complaints here!",X3Ual4M0ILNV-zWuizV62g,5,"Best Bloody Mary I have had in the Indy area and I have been on the search for the last year! You can also add Fried pickles, a slider, and bar bacon to the drink to make it extra yummy. 

I have tried the hangover burger, the Mediterranean burger, the peanut butter and jelly burger, the cheese curds, the pesto chicken sandwich, and a few other dishes. The food and service have been on point every time. No complaints here!"
3nzE0VB4TdP8aJXdbmiC_Q,3,"There couldn't be a better location for a BYOB! It's within walking distance of a beer distributer, and liquor store! However, their outdoor seating on the sidewalk is lacking. Some plants, and colorful decor would make it a lot more enticing. We ordered the Tostadas and salsa which was tasty, but could have been spicier and split the fajitas which were good but not great. Definitely order extra tortillas if you're sharing, because three is not enough! 

Our server was very quick and attentive, but I did feel a bit rushed. They could benefit from a little PR. Comfy outdoor seating, Bring Your Own Tequila margarita bar, guacamole made at your table side, etc. They don't have a ton of competition in the area, but there was a lot to be desired at the end of our meal!",UHqkkA7cwGXpORfmG6rsuQ,3,"There couldn't be a better location for s BYOB within walking distance of a beer distributer, and liquor store! However their outdoor seating on the sidewalk is lacking. Some plants, and colorful decor would make it a lot more enticing. We ordered the Tostadas and salsa which was good, but could have been spicier and split the fajitas which were good but not great. Definitely order extra tortillas if you're sharing, because three is not enough! 

Our server was very quick and attentive, but I did feel a bit rushed. They could benefit from a little PR. Comfy outdoor seating, Bring Your Own Tequila margarita bar, guacamole made at your table side, etc. They don't have a ton of competition in the area, but there was a lot to be desired at the end of our meal!"
um9r0Tboyp6VIUaf4v4oTA,5,"Came here and Kanella immediately became one of my favorite restaurants in Philadelphia! The food was very flavorful and delicious. I ordered an appetizer and the quail special. I was on the fence on whether to give Kanella a 4 or 5 rating, but the fact that they're a BYO pushed them up to 5 for me. Make sure to make a reservation before going, this place gets packed. I definitely need to try brunch at Kanella and other items on the menu.

Food Rating: 5/5
Service Rating: 4.5/5
Ambiance Rating: 4/5",c9DiwaLTIcDosJfrlsaphw,5,"Came here and Kanella immediately became one of my favorite restaurants in Philadelphia! The food was very flavorful and delicious. I ordered an appetizer and the quail special. I was on the fence on whether to give Kanella a 4 or 5 rating, but the fact that they're a BYO pushed them up to 5 for me. Make sure to make a reservation before going, this place gets packed. I definitely need to try brunch at Kanella and other items on the menu.

Food Rating: 4.5/5
Service Rating: 4.5/5
Ambiance Rating: 4/5"
g65ngbMG1q2JD97tb5wiPw,4,"This is my favorite Moroccan spot in Philadelphia. It's clean and very nice. Sometimes parking can be difficult but never too bad. The staff is friend and man men. Not man speak complete English but they can understand you. This place is excellent for groups and just couples. My recent visit was with my boyfriend. We had the Fez feast. It's $30 pp and comes with a few dishes which is fulfilling but I would've love to have more chicken and a half chicken could feed one person especially if both don't eat all meats served. We had the lemon chicken and I was so delicious, full of flavor. The lamb was tender and good. I enjoyed this other dish which had chicken and scrambled eggs inside a warm dough with sugar. The mint tea is good and was included. This is a good spot to relax mingle and smoke hookah. 

I would recommend to anyone who wants to try something different. Since I've been to Morocco I would say this is very authentic!! 

Go, have fun and enjoy yourself!! No drama just a good time!! Food is goo! Excellent service.",NA12aHETWpImRcqt1QU9Fg,4,"This is my favorite Moroccan spot in Philadelphia. It's clean and very nice. Sometimes parking can be difficult but never too bad. The staff is friend and man men. Not man speak complete English but they can understand you. This place is excellent for groups and just couples. My recent visit was with my boyfriend. We had the Fez feast. It's $30 pp and comes with a few dishes which is fulfilling but I would've love to have more chicken and a half chicken could feed one person especially if both don't eat all meats served. We had the lemon chicken and I was so delicious, full of flavor. The lamb was tender and good. I enjoyed this other dish which had chicken and scrambled eggs inside a warm dough with sugar. The mint tea is good and was included. This is a good spot to relax mingle and smoke hookah. 

I would recommend to anyone who wants to try something different. Since I've been to Morocco I would say this is very authentic!! 

Go, have fun and enjoy yourself!! No drama just a good time!! Food is goo! Excellent service."
ho1bSJsJTuROF2fQbYMAWg,1,Worst hotel front desk staff I ever had tis miss fortune of meeting .. If I could give this hotel negative stars I would .. Don't waste you $$$ on a hotel with a staff that will blatantly lie to you then try and cover their own ass when you confront them on it .. -----F,9IHW6-Jx8tWu87mAL9WEuQ,1,If I could give a negative star I would. Very slow. Unbelievably dirty. Never again will I stop here.
JE2u733h2dIHKTTEbLekkw,3,"This was my first visit to this location. I was not so impressed with the service. We waited way too long for drinks during our meal, and dirty appetizer plates and other trash sat at the end of out table for the entire meal. The food was pretty good though. I'm a stickler for service, so I'm not sure I will visit again.",suvNWaR9qunf1D_e2E0tww,2,"This was my first visit to this location. I was not so impressed with the service. We waited way too long for drinks during our meal, and dirty appetizer plates and other trash sat at the end of our table for the entire visit. The food was pretty good though. I'm a stickler for service, so I'm not sure I will visit again. The other location off of east bay was better."
Oc9j5ZjgXs2z4fS6dKFUPQ,4,Cheeseburger club is a must have. Atmosphere is pretty standard for a diner. The friendly staff any time of day really gives this place the edge over others.,ledAj8zHxT7jOzp7a0or3Q,1,"Service was good and the staff was very friendly which is the only reason it got 1 star. The food was terrible!!! Why it has 4 stars? I have no idea. Maybe it was time of day not really sure, but super disappointed."
h0AIUTnVSCCqhEracBTiPg,5,"This restaurant was by far the best experience I had while visiting New Orleans. My friends and I were having the worst experiences with food establishments from the first day we got to New Orleans. Tired and worn down we almost just went to McDonalds for Breakfast. I'm so glad we didn't. Joyful and professional the waitstaff was amazing, specifically our waitress Robin. Our food was delicious and brought to us in a timely manner. While also being kept updated on the status on what else we had ordered. We will be returning before we leave because a great experience is priceless. Thank you for reinvigorating our food experience in Nola Robin! 11/10",1IKsG3qrMcsR-wM0Ti3Wdw,5,"This restaurant was by far the best experience I had while visiting New Orleans. My friends and I were having the worst experiences with food establishments from the first day we got to New Orleans. Tired and worn down we almost just went to McDonalds for Breakfast. I'm so glad we didn't. Joyful and professional the waitstaff was amazing, specifically our waitress Robin. Our food was delicious and brought to us in a timely manner. While also being kept updated on the status on what else we had orderedWe will be returning before we leave because a great experience is priceless. Thank you for reinvigorating our food experience in Nola Robin!"
TvrGIhQpZ-dPUDfMvoK0hw,3,"It's been over 2 yrs since I have visited Joe's anywhere, but the Indianapolis was the 1st encounter yrs ago. Great service and great seafood. I ordered the KJ Steampot It was large It contained snow crab, scallops, mussels, corn and red potatoes.  I will definitely be returning soon.
I will say go early because they are always Busy!!!! :)",NjW3x8kDL9KgYsxyVolYMg,5,"Been over 3 years since I have visited Joe's. Glad I came back. Great service and great seafood. Started with your typical house salad, but they do have a sweet strawberry vinaigrette. Order the KJ Steampot. It was large enough to share. It contained snow crab, scallops, mussels, corn on the cobb and red potatoes. Not a big fan of mussels so they aloud me to sub out those for extra scallops :) After this meal I will definitely return soon."
x2dpgxmvkzRjRbWCQjNBoA,5,Cooper kitchen is a great offers great food. And customer service fish and chips was good.  ribeye steak was cooked perfect salads work crisp and fresh and the good beer .going back for breakfast tomorrow,su6oN2heSmAu0WNft8z6QA,4,Kopper kitchen is a great offers great food. And customer service fish and chips was good.  ribeye steak was cooked perfect salads work crisp and fresh and the good beer .going back for breakfast omorrow
7mnQj6lpsdG0ZuRH5x9XLg,5,"#NinaCompton is the new queen of New Orleans cuisine. Depth, breadth, zing, pow, bam and allllll that jazz! She performs at such a superior level in the kitchen that she can be likened to a super hero. Foodies will be delighted. One can absolutely taste and appreciate the multi-levels of preparation, care, skill and love in the food. She is a true craftswoman! You MUST visit and take part in the pleasure, from starter to finishing liqueur. **I highly recommend the cold smoked tuna, curried goat, and roasted banana zeppole.** We also had a fresh tasting salad with peaches and cucumber but I forgot the name and it may have also been a special. Stephan, the server, was prompt, knowledgeable and pleasant making the most perfect recommendations, all of which we tried and did not disappoint. Located in the Old 77 Hotel right across the Tchoupitoulas Street from cruise line ports and the newly redesigned Riverwalk Shopping Center, Compere Lapin is a must when in New Orleans for work or play. St. Lucia is well represented by this native daughter.",0wECu1PlRs5pIWMWiERyhA,5,"#NinaCompton is the new queen of New Orleans cuisine. Depth, breadth, zing, pow, bam and allllll that jazz! She performs at such a superior level in the kitchen that she can be likened to a super hero. Foodies will be delighted. One can absolutely taste and appreciate the multi-levels of preparation, care, skill and love in the food. She is a true craftswoman! You MUST visit and take part in the pleasure, from starter to finishing liqueur. **I highly recommend the cold smoked tuna, curried goat, and roasted banana zeppole.** We also had a fresh tasting salad with peaches and cucumber. I forgot the name and it may have been a special. Stephan, the server, was prompt, knowledgeable and pleasant making the most perfect recommendations, all of which we tried and did not disappoint. Located in the Old 77 Hotel right across the Tchoupitoulas Street from cruise line ports and the newly redesigned Riverwalk Shopping Center, Compere Lapin is a must when in New Orleans for work or play. St. Lucia is well represented by this native daughter."
